likes,reposts,text,I
2451,133,"Стихи надо писать так, что если бросить стихотворение в окно, то стекло разобьется. 

Даниил Хармс. Из записных книжек",False
2379,6,В Челябинске ☺️,False
1891,49,"Один толстый человек придумал способ похудеть. И похудел. К нему стали приставать дамы, расспрашивая его, как он добился того, что похудел. Но похудевший отвечал дамам, что мужчине худеть к лицу, а дамам не к лицу, что, мол, дамы должны быть полными. И он был глубоко прав.

Даниил Хармс. Из записных книжек",False
1680,79,"Хвилищевский ел клюкву, стараясь не морщиться. Он ждал, что все скажут: какая сила характера! Но никто не сказал ничего.

Даниил Хармс. Из записных книжек",False
1021,18,"Всякая мудрость хороша, если ее кто-нибудь понял. Непонятная мудрость может запылиться.

Даниил Хармс. Из записных книжек",False
4507,144,"Если девушка приходит на свидание красивая - кто будет расстраиваться, что она опоздала? Никто! 

Джером Д. Сэлинджер ""Над пропастью во ржи""",False
3170,108,"Девчонки любят читать Марину Цветаеву, а я говорю – берегись ее стихов. Она совсем не похожа на земных женщин, вся-то из боли. Будто стоит на морозе голая, вывернутая наизнанку, и слова у нее тоже все вывернуты, как карманы. Смотреть стыд, а жить так – больно… Ты другие стихи почитай – вот Анну Ахматову хотя бы. Царица! Сильная…

Эльчин Сафарли",True
2859,127,"– Это сидит вот здесь, – говорит она, прикладывая руку к груди,– И не отпускает.

Сартр""Тошнота""",False
2247,74,"Раз все вокруг шепчут: целуй руку! целуй руку! — ясно, что я руку целовать не должна. 

Марина Цветаева",True
2852,139,"Оптимизм — это недостаток информации. 

Фаина Раневская",False
2995,119,"Ночь меняет местами приоритеты. Важные вещи отступают на второй план, самые незначительные детали выпирают на передний. 

Фредерик Бегбедер",False
4123,140,"Беда мне с этими девчонками. Иногда на нее и смотреть не хочется, видишь, что она дура дурой, но стоит ей сделать что-нибудь мило, я уже влюбляюсь. Ох эти девчонки, черт бы их подрал. С ума могут свести. 

Джером Д. Сэлинджер",True
2973,112,"Весь мир куда-то чертовски торопится.

""Побег из Шоушенка""",False
1990,55,"Кто молчать не умеет, тот и говорить не способен.

Луций Анней Сенека",False
2263,103,"А что, если наша земля – ад какой-то другой планеты?

Олдос Хаксли",False
1850,84,"Этот мир лишен смысла, и тот, кто осознал это, обретает свободу. 

Альбер Камю",False
2534,69,"Чем дальше ты отдаляешь от меня - тем ближе я хочу быть к тебе.

В.Уэйт ""Любовь по Гринвичу""",True
1618,71,"Сегодня, превращаясь во вчера,
Себя не утруждает переменой…

Иосиф Бродский. 20 сонетов к Марии Стюарт",False
580,1,"ЛЮБИМЫЙ М. Хочу читать вас больше. Чаще. Постоянно.
Пожалуйста,",False
2533,146,"— А как же ты можешь разговаривать, если у тебя нет мозгов? — спросила Дороти.
 — Не знаю, — ответило Чучело, — но те, у кого нет мозгов, очень любят разговаривать.

Лаймен Фрэнк Баум  «Волшебник страны Оз»",False
1382,77,"Участь каждого из нас трагична. Мы все одиноки. Любовь, сильные привязанности, творческие порывы иногда позволяют нам забыть об одиночестве, но эти триумфы - лишь светлые оазисы, созданные нашими собственными руками. Конец же пути всегда обрывается во мраке: каждый встречает его один на один.

Чарльз Перси Сноу",False
1124,41,"Человек - не ангел и не животное, и несчастье его в том, что чем больше он стремится уподобиться ангелу, тем больше превращается в животное. 

Блез Паскаль",False
4039,163,"Не уродина, а просто расстроенная и уставшая богиня.

Филис Каст, Кристин Каст «Избранная»",False
1023,35,"Человек страдает не столько непосредственно от трагизма собственной жизни, сколько от разумного осмысления и осознания неизбежности этого трагизма, который венчается более или менее мучительной смертью. Поэтому разум выступает в качестве родового проклятия человека.

Вадим Филатов. «Книга Небытия»",False
3453,163,"Все хорошие книги сходны в одном: когда вы дочитаете до конца, вам кажется, что все это случилось с вами, и так оно навсегда при вас и останется.

Э.Хемингуэй",False
5243,271,"Нет ничего более трудного, как распознать хороший арбуз и порядочную женщину. 

Иван Бунин ""В Париже""",False
1940,108,"Потому что люди, которых я люблю, - они каким-то образом живут во мне, и мне хорошо с ними. И мне по дурости представляется, что и я в них тоже как-то живу, ползаю нежной чужеродной штуковинкой по артериям, отравляю кровь, скапливаюсь на стенках сосудов. Всем, как мне кажется, от таких простых и понятных процессов хорошо.

Макс Фрай, Линор Горалик. ""Книга Одиночеств""",True
2068,81,"Вам кажутся темными мои слова? Тьма в наших душах - этого вам не кажется? 

Джойс",False
1661,56,"Дневного света избежать легко, а ночь неизбежна, и сны - гигантская клетка.

Трумен Капоте.",False
2031,85,"Счастлив, кто падает вниз головой
Мир для него, хоть на миг, — а иной.

В. Ходасевич",False
1079,5,"Захожу в М. и тону, буквально умираю от счастья, спасибо за бурю эмоций, Мое Море, Мои Мысли, Моя Мечта.",False
1614,59,"Мир, в котором люди повсеместно ""тыкают"" друг другу, есть мир не всеобщей дружбы, а всеобщего неуважения.

Милан Кундера. ""Шутка"".",False
1422,47,"Мы всегда стремимся обратить людей в нашу веру, приобщить к нашему миропониманию. И считаем, что чем больше людей будет верить в то же, во что и мы, тем скорей наши представления превратятся в реальность. Ничего подобного.

Пауло Коэльо. Дневник мага",False
1574,64,"Мир есть госпиталь для неизлечимых.

Артур Шопенгауэр",False
1410,58,"Мы никогда не должны вникать в бред больного. 

Жан-Поль Сартр ""Комната""",False
2190,87,"Но я ничего больше не вижу: сколько я ни роюсь в прошлом, я извлекаю из него только обрывочные картинки, и я не знаю толком, что они означают, воспоминания это или вымыслы. 

Жан-Поль Сартр",True
2050,99,"Ваш взор станет ясным лишь тогда, когда вы сможете заглянуть в свою собственную душу.

Юнг К. Г.",False
2430,86,"Первое, что узнаешь в жизни, — это то что ты дурак. Последнее, что узнаешь, — это что ты все тот же дурак. 

Рэй Брэдбери",False
2303,104,"Париж — единственное место в мире, где можно обойтись без счастья. 

Ж. де Сталь",False
4761,182,"Никто не сделает первый шаг, потому что каждый думает, что это не взаимно. 

Достоевский",False
1452,55,"И мир, как море пред зарею, 
И я иду по лону вод, 
И подо мной и надо мною 
Трепещет звездный небосвод. 

Максимилиан Волошин",True
3061,121,"– Надо быть человеком – вот и вся Истина, – сказал я. – Понимаешь? Че-ло-ве-ком! А ты червяк! Сидишь в своей норе, и на всех тебе наплевать!

Владислав Крапивин «Дети синего фламинго»",False
2046,73,"Умному и неудача впрок.

Джон Бойн «Мальчик в полосатой пижаме»",False
2148,119,"Общественное мнение торжествует там, где дремлет мысль. 

Оскар Уайльд",False
1790,74,"Когда я выходил из здания, меня охватило такое чувство, как в школе, когда заканчивались занятия, — внезапная свобода, радость от того, что до завтра не нужно возвращаться в этот сумасшедший дом. 

Д. Старр",True
706,22,"Он был беспримерно впечатлителен, новизна его восприятий не поддавалась описанию.

Доктор Живаго",False
3094,129,"Я услышал крики. Доел булочки, допил кофе и сразу примчался!

Вуди Аллен",True
2531,85,"Оставить тебя в покое!Хорошо.Но как я могу оставить себя?

 Рэй Брэдбери",True
1741,57,"— Мне было 7 лет, когда я утратил веру в Бога.
— Во что же ты веришь?
— В здравый смысл и разум, в причину и следствие.

 И. Крэйн ""Сонная лощина""",True
1230,48,"Тайны, облеченные в слова, убийственны.

Генрих Бёлль.",False
1680,56,"Я вам вот что скажу: единственный способ объединить людей - это наслать на них чуму!

Альбер Камю «Чума»",True
1932,89,"Я вот, например, не тычу всем в глаза, что обладаю, мол, колоссальным умом. У меня есть все данные считать себя великим человеком. Да, впрочем, я себя таким и считаю.
Потому-то мне и обидно, и больно находиться среди людей, ниже меня поставленных по уму, прозорливости и таланту, и не чувствовать к себе должного уважения.
Почему, почему я лучше всех?

Даниил Хармс",True
1591,36,"Удивительный случай случился со мной: я вдруг забыл, что идет раньше - 7 или 8. 

Даниил Хармс",True
2329,105,"- Вы просто восстаёте против всего. Как вы собираетесь жить дальше?
- Не знаю. Я уже устал.

Чарльз Буковски  ""Хлеб С Ветчиной""",True
6161,285,"У женщин просто удивительная интуиция. Они замечают всё, кроме очевидных вещей.

Оскар Уайльд «Идеальный муж»",False
2847,152,"Женщины всегда ждут чего-то иного, не того, что существует в действительности!

Ги Де Мопассан «Милый друг»",False
5669,279,"Если ты её действительно любишь, дай ей то, что ей больше всего нужно, не ставя никаких условий. И не жди за это награды.

Джон Ирвинг «Правила Дома сидра»",False
3969,109,"Ты думаешь, я в нее влюблен? Нет, я на нее буквально молюсь.

к/ф ""Гостья из будущего""",True
3979,166,"Трудно упасть на колени перед женщиной, которая уже сидит на них.

Александр (Лешек) Кумор",False
6406,299,"В общем, добрела я до ванны, плюхнулась в воду и решила утопиться. И тут вдруг вспомнила, что у меня припасено несколько кусочков вчерашнего шоколадного пирога! Что бы ни говорили, а на свете есть ещё вещи, ради которых стоит жить.

 Сесилия Ахерн «Не верю. Не надеюсь. Люблю»",True
3571,105,"Плакать надо, когда никто не мешает. Только тогда от этого получаешь радость.

Януш Леон Вишневский «Одиночество в Сети»",False
1846,63,"Что делают люди, когда они сталкиваются с чудовищем? Прежде всего они пытаются его сфотографировать.

Джеффри Евгенидис.",False
1672,67,"Быть может, настанет время, когда мы станем ходить в Театр Погоды, чтобы вспомнить, как ощущается дождь.

Джим Моррисон",False
2355,88,"Если сравнивать людей с дождем, то я - мелкая морось, а она - ураган.

Джон Грин. В поисках Аляски.",True
3316,211,"…он шел и думал о том, как часто приходится в жизни встречаться с хорошими людьми и как жаль, что от этих встреч не остается ничего больше, кроме воспоминаний… выйдет он сейчас за калитку, и все это обратится в воспоминание и утеряет для него навсегда свое реальное значение, а пройдет год-два, и все эти милые образы потускнеют в сознании наравне с вымыслами и плодами фантазии…

Антон Павлович Чехов “Верочка”",False
2830,125,"Необходимо писать то, о чём нельзя говорить, особенно о чём не надо умалчивать.

Жак Деррида",False
2123,77,"Когда люди так брошены людьми, как мы с тобой — нечего лезть к Богу — как нищие. У него таких и без нас много! 

Марина Цветаева",False
1528,40,"— Почему вы не вызвали полицию?.
— Знаешь, я помолился об их приезде, но Бог мне не внял.

Гран Торино",True
1664,70,"Гораздо меньше ошибается тот, кто с преувеличенной мрачностью считает этот мир своего рода адом 

Артур Шопенгауэр",False
1483,41,"Каждый раз, стоит в нашей стране появиться хоть чему-то, по-настоящему достойному, как его обязательно разорвут в клочья и швырнут толпе.

Курт Воннегут.",False
1537,47,"Они не обращали на меня внимания, я платил им тем же. Но откуда я знал, что на меня не обращают внимания, и как мог платить тем же, если внимания на меня не обращали? Не знаю, но я это чувствовал и платил тем же, вот и все, что я знаю.

Беккет",True
1686,87,"На самом деле мне нужен был не обед, а общение с людьми. Просто ума не доставало понять, что это так. Но нет никакого человеческого общения. Каждый человек одинок навсегда. Однако, если вы окружены более-менее приличной компанией, вы можете забыть про этот ужасающий факт на достаточно долгий период, чтобы дать вашему мозгу оправиться от острых симптомов заболевания - то есть от размышлений. 

Алистер Кроули",False
2112,74,"За занавесом нет ничего интересного.

Жиль Делез",False
3204,94,"Если хотите высказывать серьезные мысли, отучитесь сперва болтать вздор.

Люк де Клапье де Вовенарг",False
3926,185,"Моим величайшим наслаждением, но весьма редким, были одинокие прогулки по улицам... бродить ночью по улицам, когда они пусты, и вбирать в себя только тишину. 

Генри Миллер",False
4457,220,"Ревновать женщину, которая вас любит, было бы по меньшей мере нелогичным. Что-нибудь из двух: вас любят или не любят. В обоих этих крайних случаях ревность оказывается совершенно бесцельной.

O. Бальзак",False
4187,247,"Если мы перестанем делать глупости - значит мы состарились.

Эрих Мария Ремарк. ""Триумфальная арка""",False
3789,172,"Неужели же я еще не понял, что мои собственные чувства к ней не зависят ни от ее поступков, ни от моей воли?

Марсель Пруст. ""В сторону Свана""",True
2248,97,"Каждый человек сейчас колодец, в который нельзя плевать. А как хочется! 

Марина Цветаева.",False
2322,114,"Мир жалок лишь для жалкого человека, мир пуст лишь для пустого человека.

Людвиг Андреас Фейербах",False
2934,127,"Если бы можно было вырвать из груди сердце и на его место вложить холодную звезду, было бы куда лучше… А подчас и легче… 

Эрих Мария Ремарк. Приют грез",False
3181,146,"Молчание – это месть человека, которого истязают

Грегори Дэвид Робертс. Шантарам",False
2226,119,"Я ощущал пустоту — ту пустоту, которая полна печали, но не отчаяния, которая заставляет нас жалеть, но не разбивает сердце, которая может быть, ущербна, но от этого только яснее и чище. И вдруг я понял, что это за пустота и как она называется. Мы постоянно пользуемся этим словом, не сознавая, что оно содержит в себе целую вселенную покоя. Это слово — свобода.

Грегори Дэвид Робертс. Шантарам",True
2469,105,"Он всегда говорил правду, просто правда и точность иногда не одно и то же.

 Терри Пратчетт «Правда»",False
4288,201,"Непостоянство - имя твоё, женщина!

У. Шекспир (Гамлет)",False
2226,91,"А я любитель приведений, я никогда, не слышал, чтобы мертвецы за шесть тысяч лет наделали столько зла, сколько его делают живые за один день

Александр Дюма ""Граф Монте-Кристо""",True
1799,95,"Это особенная болезнь. Болезнь сердца. Ее симптом — бесчувственность. Когда ты не понимаешь, что вокруг тебя живые люди, что им может быть больно, что у них есть душа, что они — ценность. И если ты видишь только себя, только свое «я», если тебя заботит только собственное желание и личные цели — ты такой. Ты — Сад.

Анхель де Куатье «Вавилонская блудница»",False
2256,132,"Никогда столько не лгут, как во время войны, после охоты и до выборов.

Отто фон Бисмарк",False
5899,286,"Дурацкое, конечно, чувство эта надежда, но очень приятное. Трудно за нее не цепляться.

Макс Фрай ""Ветры, ангелы и люди""",False
1086,1,"С самого начала была с Вами!! А сейчас захожу, куча подписчиков, среди них пол моего friend-списка. Я ревную, черт возьми!!!!",True
813,2,Как же я люблю М. Вы самые лучшие.,True
2940,105,"Очень грустно, все очень грустно - живем всю жизнь как идиоты и в конце концов умираем.

Чарльз Буковски",False
3166,140,"Очень немного требуется, чтобы уничтожить человека: стоит лишь убедить его в том, что дело, которым он занимается, никому не нужно.

Фёдор Достоевский",False
2959,102,"Как часто мы делаем поспешные заключения о людях, исходя из их внешности и положения в обществе.

 Мюриель Барбери",False
2425,116,"Если кто-то лижет тебе подошвы, прижми его ногой, прежде чем он начнет кусаться.

 Поль Валери",False
4347,208,"Мужчина охладевает к женщине, которая слишком сильно его любит. Видимо, с сердечными чувствами дело обстоит как с благодеяниями: кто не в состоянии отплатить за них, тот становится неблагодарным.

Николя де Шамфор",False
1819,92,"Люди всегда так — по самолюбию ближнего готовы бить топором, а когда их собственное самолюбие уколют иголкой, они вопят.

Александр Дюма ""Граф Монте-Кристо""",False
3241,136,"Когда-нибудь я собираюсь жить так, чтобы делать что-то хорошее, а не просто не делать плохого.

Чак Паланик «Удушье»",True
3116,79,"Романтик сказал бы: я чувствую, что наши дороги начинают расходиться, а я просто говорю, что мы друг другу приелись.

Иван Сергеевич Тургенев ""Отцы и дети""",True
3865,231,"Быть может, только потому вновь и вновь возникают войны, что один никогда не может до конца почувствовать, как страдает другой. 

Ремарк Эрих Мария ""Возвращение""",False
4488,261,"Я предпочитаю мужество. Гениями сейчас хоть пруд пруди. А мужество — редкость

Оскар Уайльд.",True
2817,105,"Найди слова для своей печали, и ты полюбишь ее. 

Оскар Уайльд",False
3378,169,"Люди обычно мучают своих ближних под предлогом, что желают им добра.

Люк де Клапье де Вовенарг",False
3598,129,"Печаль будет длиться вечно.

Ван Гог",False
2344,88,"Не беспокойся о том, что люди тебя не знают, но беспокойся о том, что ты не знаешь людей. 

Конфуций",False
3795,138,"...ибо никто не признается, что нуждается в ничтожном (с)",False
2166,95,"Иной раз так тяжело знать. Тем более, когда от знания человек ничего не приобретает. 
Я тоже знал, но предпочел забыть

Пьер Паоло Пазолини ""Царь Эдип""",False
2264,91,"Человек, разговаривающий сам с собой, но со смыслом, не более безумен, чем человек, разговаривающий с другими, но несущий околесицу. 

Том Стоппард",False
1502,39,"Забыв о возрасте, спешил в бордель, откуда возвращался под утро – усталым женоненавистником.

Генри Лайон Олди.",False
1936,132,"Лицо отделывается изнутри — душой, снаружи — жизнью. В каждом лице можно различить и то, и другое. 

Жильбер Сесброн",False
2529,88,"Какие могут быть поводы для паники в десять утра? 

Джон Ирвинг. ""Мужчины не её жизни""",False
3192,178,"Неразрешимый вопрос, сломлен ли я? Гибну ли я? Все признаки говорят за это (холод, отупение, состояние нервов, рассеянность, неспособность к работе, головные боли, бессонница); почти единственное, что говорит против этого, — надежда.

Франц Кафка ""Дневники""",False
2853,85,"Пуст, как ракушка на берегу, которую может раздавить нога любого прохожего.

Франц Кафка",False
1643,58,"Жил один рыжий человек, у которого не было глаз и ушей. У него не было и волос , так что рыжим его называли условно .
Говорить он не мог , так как у него не было рта . Носа также у него не было .
У него не было даже рук и ног. И живота у него не было , и спины у него не было , и хребта у него не было , и никаких внутренностей у него не было . Ничего не было! Так что непонятно, о ком идет речь.
Уж лучше мы о нем не будем больше говорить .

Даниил Хармс",False
3185,151,"Очень сложно быть разрушителем морали в мире, где морали не осталось

Дэвид Боуи.",False
1859,95,"Все мы с самого рождения носим в себе множество несхожих существ, массу переплетенных между собою, но неслиянных зачатков личности и лишь перед самым концом угадываем, что же из них было нашим подлинным «я». 

Альбер Камю",False
1957,50,"Я пришел к выводу, что избегаю людей не затем, чтобы спокойно жить, а чтобы спокойно умереть.

Франц Кафка",True
2579,102,"Не способен жить с людьми, разговаривать с ними. Полностью погружен в самого себя, в мысли о себе. Апатичен, бездумен, боязлив. Мне нечего рассказывать, никогда, никому.

Франц Кафка",False
2488,112,"Я смотрел на одинокое море, не решаясь зайти в него хотя бы по пояс. Я боялся что оно растворит меня.

Рон Ли",True
1992,68,"Люди расположились уютно и непринуждённо, как свиньи в теплой июльской луже.

Рэй Брэдбери. ""Октябрьская страна""",False
3177,155,"Летний дождь всегда несёт с собой запах моря.

Б. Ёсимото. Цугуми",False
3389,168,"Я не верю людям, которые говорят, что пустились в удовольствия от отчаяния. Подлинное отчаяние всегда ведет либо к тяжелым переживаниям, либо к бездеятельности. 

Альбер Камю",True
3142,158,"Общение с людьми совращает к самоанализу. 

Франц Кафка",False
1891,56,"Конечно, не все идет гладко. Но зато хоть все мы в одной яме сидим. 

Альбер Камю «Чума»",False
2204,41,"- Вы знаете русский?
- Так, насколько меня обучил ему Морозов. Главным образом ругательства. В этом смысле русский - просто выдающийся язык.

Ремарк Эрих Мария. ""Триумфальная арка""",False
1175,44,"Мы истину, похожую на ложь. 
Должны хранить сомкнутыми устами. 
Иначе срам безвинно наживешь. 

Данте Алигьери ""Ад""",False
2890,147,"В этом грохочущем гротескном мире я сильно скучаю по тишине. 

Ф. М. Достоевский",True
2794,122,"Мне только грустно, что прелестная натура, как ваша, еще и не начавшая жить, уже извращена всем этим грубым вздором.

Фёдор Михайлович Достоевский",False
2229,105,"Если ты в меньшинстве - и даже в единственном числе, - это не значит, что ты безумен. 

Джордж Оруэлл",False
3071,119,"Всегда находятся чудаковатые. Без них жизнь была бы скучна.

Артур Конан Дойл.",False
2493,63,"Когда он умер, его глаза были закрыты, а сердце распахнуто.

""Пока не сыграл в ящик""",False
3392,154,"А в самом деле: вот я теперь уж от себя задаю один праздный вопрос : что лучше — дешевое ли счастье или возвышенные страдания? Ну-ка, что лучше? 

Ф.М. Достоевский ""Записки из подполья """,True
2403,101,"Мир - лишь толпа неприкаянных тел: кто-то разбился, а кто-то взлетел. (с)",False
3606,136,"Моё сердце - сплошное нервное окончание,мысли,словно в стиральной машине, крутятся. М.",False
1458,73,"Представление о справедливости существует лишь в фантазиях образованных людей, природе же она совершенно не свойственна.

Макс Фрай",False
1745,63,"Если собрать в одном месте много людей - обязательно начинает происходить какое-нибудь дерьмо, это, считайте, социальное приложение закона больших чисел.

Дэниэл Полански",False
1241,48,"Злость - это малодушие своего рода.

А.П. Чехов",False
1482,45,Месть порождает поражение (с),False
1370,48,"Определённое воспоминание есть лишь сожаление об определённом мгновении.

Пруст",False
1032,38,"Я эту самую истину выкапываю, а в это время с ней что-то такое делается, что выкапывал-то я истину, а выкопал кучу, извините… не скажу чего. 

Сталкер",True
6702,494,"Она не замужем и я никогда не видел ее в белом платье. В белых перчатках... Пальцы к которым я никогда не прикасался. Не находил ее каштановые волосы у себя на рубашке, а темной ночью, на моей спине она никогда не оставляла свой автограф. Мужчина? Нет, слишком не тот и до абсурда - не те. Если бы я мог говорить ее губами, это прозвучало бы так : ""Они мне не подходят, как комнатные тапочки к моему вечернему платью. Я хочу так, чтобы однажды посмотрев, я не могла больше отвести взгляд. Это мне подходит. Я хочу эти туфли, они особенные.""
Одинокая? О, нет. Это не про нее. Она уже давно не та наивная девчонка с глазами полными звезд и глубокой верой в надежное, мужское плечо. Ее проблема не в том, что она одна, а в том, что не могут ее оставить в покое. Брось ее и она к себе прижмет. Покинь ее дважды и можешь навсегда забыть ее имя.
Я не знаю о ней практически ничего, но если бы меня кто-то спросил во что она верит, я бы не задумываясь, ответил...
- В удобные туфли.

""Женщина, с которой я не спал""",True
3851,100,"Вокруг были одни подонки. Честное слово, не вру.

Дж. Сэлинджер "" Над пропастью во ржи""",False
6507,379,"Все очаровательные люди испорчены, в этом-то и есть секрет их привлекательности. 

Оскар Уайльд",False
6718,347,"Упакуйте свои проблемы в старый мешок и улыбайтесь, улыбайтесь, улыбайтесь.

Алан Бредли. Я вещаю из гробницы",True
1955,66,"Конец, когда он приходит, всегда наступает слишком быстро.

Грэгори Дэвид Робертс ""Шантарам""",False
3235,117,"Два часа. Сто двадцать минут. Все что угодно можно было сделать за это время. Все что угодно. И ничего.

Олдос Хаксли",False
2043,71,"Женщина никогда не надоест даже великому человеку, если будет помнить, что он тоже человек

Андре Моруа",False
5014,221,"Я думал, будто ищу любовь, пока в один прекрасный день не понял, что хочется мне прямо противоположного - держаться от нее подальше.

Фредрик Бегбедер",True
2717,97,"Ни один человек на свете, будь то мужчина или женщина, не видит себя в зеркале таким, каков он на самом деле. 

К.Маккалоу ""Поющие в терновнике""",False
4665,158,"Как, в сущности, легко испортить хорошие отношения - достаточно сказать: ""Я тебя люблю"". 

Фредерик Бегбедер ""Романтический эгоист""",False
4453,131,"Как же сложно любить того, с кем всё-равно никогда не сможешь быть.

Стейс Крамер ""50 дней до моего самоубийства"".",False
4483,209,"Ты — как песня, которую я слышала в детстве и забыла о том, что знаю ее, пока не услышала снова.

Мэгги Стивотер",True
1856,71,"— Вы ведь не верите в бога?
— Не верю.
— Если бога нет, для меня всё на свете бессмысленно.
— А для меня всё бессмысленно, если он есть. 

Грэм Грин. Тихий американец",False
2535,89,"После этого я вдруг поняла, что позвонить больше некому, и это было печальнее всего. Единственный, с кем я хотела говорить о смерти Огастуса Уотерса, был сам Огастус Уотерс.

Джон Грин ""Виноваты звезды""",True
2726,112,"Меня здесь нет. меня видно, но внутри я пуст. 

""Учитель на замену""",True
2546,112,"Женщины относятся к нам, мужчинам, так же, как человечество - к своим богам: они нам поклоняются - и надоедают, постоянно требуя чего-то. 

Оскар Уайльд «Портрет Дориана Грея»",False
2548,106,"Знаешь, что мне в тебе нравится, - доверительно сказал Хемуль, - то, что ты такой молчаливый. Можно подумать, что ты очень умный. 

Туве Янссон.",False
4110,208,"Я бы вас послала… Да вижу, вы – оттуда!

Ф. Г. Раневская",True
3582,129,"Поцелуй меня нежно, нежно. 
Никогда меня не бросай
Если сил так много, чтоб бросить,
Лучше дом построим, давай",False
2253,104,"С преподобным станешь преподобным, с человеком нечестивым — развратишься

Псалтирь",False
3517,151,"Женщина без милых ошибок- это не женщина, а особа женского пола.

Оскар Уайльд",False
4729,228,"Я люблю ее, и это странно, ведь в ней все то, что мне ненавистно в других, но тем не менее я души в ней не чаю. 

Джон Стейнбек. ""Зима тревоги нашей""",True
2487,99,"С человечеством всё в порядке. Просто 99% людей скучные идиоты!

Славой Жижек",False
3622,191,"С ее стороны было очень разумно, что она по большей части молчала. В молчании заключено столько же потенциальной мудрости и остроумия, сколько гениальных статуй — в неотесанной глыбе мрамора. Молчаливый не свидетельствует против себя. 

Олдос Хаксли.",False
2643,139,"А сам мертвый-мертвый. И завтра рано вставать, потому что воскресать позовут.

Макс Фрай. ""Книга одиночеств""",False
1835,71,"Одинокая мысль лениво пошевелилась в моей опустевшей голове, потом поняла, что на нее никто не обращает внимания, и послушно затихла. 

Макс Фрай. Власть несбывшегося",False
1718,101,"При известной степени самопознания и при других благоприятствующих наблюдению за собой условиях неизбежно будешь время от времени казаться себе отвратительным.

Франц Кафка",False
4688,274,"...во мне сидят два человека - и один не даёт жить другому.

Иван Сергеевич Тургенев ""Новь""",False
4181,167,"Если бы я вела дневник, я бы каждый день записывала фразу : «Какая смертная тоска…»
И всё. 

Фаина Раневская.",True
4171,145,"Желая забыть человека, мы находимся в том состоянии, когда наша память делает все наперекор данному желанию.

Марсель Пруст",False
